created,username,tweet,retwc,hashtag,followers,friends,label
07-04-2019 14:27,b'nega do cabelo pom-pom',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,62,164,0
07-04-2019 14:27,b'\xe2\x93\x9fatinho!',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,137,400,0
07-04-2019 14:27,b'Jimbo_From_Suwanee \xe2\x9d\x8c',b'\xe2\x99\xa6\xef\xb8\x8f\xe2\x99\xa6\xef\xb8\x8f\xe2\x99\xa6\xef\xb8\x8f\xe2\x99\xa6\xef\xb8\x8f\xe2\x99\xa6\xef\xb8\x8f\xe2\x99\xa6\xef\xb8\x8f\xe2\x99\xa6\xef\xb8\x8fThis proves:Islam is evil.Allah is a false god.Muhammad is disciple whore of Satan and false https://t.co/cStCf8PFSe',0,None,2072,1349,1
07-04-2019 14:27,b'Ellie Brown \xf0\x9f\xa6\x85\xf0\x9f\x87\xba\xf0\x9f\x87\xb8Never Underestimate a Grandma',"b'RT @RealSLokhova: I received an email from my professor who encouraged me, a new mother with a 1 moth old baby, a woman who he knew has bee'",119,None,29108,22000,0
07-04-2019 14:27,b'SmoochPooch',"b'@realJeffreyLord @ChrisCuomo Fuck off Jeff! Fake news my ass, you lying piece of garbage! Dismiss reality with two https://t.co/WRaQU6QFSW'",0,None,38,241,1
07-04-2019 14:27,b'ieuan',"b'RT @Rich9908: Referee Gil Manzano\'s report: ""In the 28th minute the player Diego Da Silva Costa was sent off for the following motive: he s'",1249,None,119,330,0
07-04-2019 14:27,b'NeN',b'RT @Jacky57883960: Who wants booty pics and nudes like And Retweet\xf0\x9f\x98\x98 #horny #boobs #tits #pussy #porn #amateurporn #nsfw #cumslut #blowjob #',20,horny,16,137,1
07-04-2019 14:27,b'Gabes Abuela \xe2\x9d\x8c \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x97\xbd\xf0\x9f\x95\x86',"b'RT @CHIZMAGA: So all Trump has to do in 2020 is beat a Creepy Pedo, a full blown Socialist, a Reparations Whore and a Fake Indian?Is this'",128,None,1611,991,1
07-04-2019 14:27,b'Sandramara',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,30,130,0
07-04-2019 14:26,b'Protector Di',"b""The poor groom's bride is a whore(?) https://t.co/wcasydt9le""",1,None,14,14,1
07-04-2019 14:26,b'\xf0\x9f\x92\x96',b'want to see me as a good little schoolgirl? or bad....whichever you prefer ;) #buynudes #sellingnudes #ass https://t.co/ROJb0ItjPA',0,buynudes,12,0,0
07-04-2019 14:26,b'Balto Fang',"b'#Truth on @realDonaldTrump Unfortunately, it is all so true! He substitutes face grimaces for character. #Trump se https://t.co/uhxg5tLXhv'",0,Truth,386,485,0
07-04-2019 14:26,b'F\xc3\xa1bio Meneses \xf0\x9f\x87\xb7\xf0\x9f\x8c\xbb',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,91,471,0
07-04-2019 14:26,b'Beatriz; \xf0\x9f\x8c\x88 worldwide army',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,1493,1542,0
07-04-2019 14:26,b'Seahippy29\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90',"b'RT @RealSLokhova: I received an email from my professor who encouraged me, a new mother with a 1 moth old baby, a woman who he knew has bee'",119,None,7211,7265,0
07-04-2019 14:26,b'Let\xc3\xadcia N',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,41,64,0
07-04-2019 14:26,b'ava',b'Boo you whore.',0,None,272,221,1
07-04-2019 14:25,b'Latiti\xf0\x9f\x8c\x9b',"b""Or naming ur daughter Hoor then moving to the US and all of a sudden she's a whore https://t.co/uMKVeRNpBV""",0,None,345,205,0
07-04-2019 14:25,b'bruna rafaela',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,148,345,0
07-04-2019 14:25,b'Rianna \xf0\x9f\x94\xa5\xf0\x9f\x96\xa4',b'boo u whore',0,None,3,8,1
07-04-2019 14:25,b'#NaijaCule',"b'RT @Rich9908: Referee Gil Manzano\'s report: ""In the 28th minute the player Diego Da Silva Costa was sent off for the following motive: he s'",1249,None,681,354,0
07-04-2019 14:25,b'Giu',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,434,243,0
07-04-2019 14:25,b'\xf0\x9d\x93\xb0\xf0\x9d\x94\x80\xf0\x9d\x93\xae\xf0\x9d\x93\xb7',b'@renjcafe niaana no u whore sksksksk the ly tour was still going on \xf0\x9f\x98\x94',0,None,175,353,0
07-04-2019 14:25,b'\xf0\x9f\x96\xa4.',b'@nayun trop sexy omg? le white men whore in me entrain de senvoler',0,None,1062,257,1
07-04-2019 14:25,b'chai',b'attention whore \xf0\x9f\xa4\xaa https://t.co/5ZSYlRSLmR',0,None,1101,520,1
07-04-2019 14:25,b'vit\xc3\xb3ria',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,25242,14084,0
07-04-2019 14:24,b'Sabrina',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,145,135,0
07-04-2019 14:24,b'W3105',"b'RT @Rich9908: Referee Gil Manzano\'s report: ""In the 28th minute the player Diego Da Silva Costa was sent off for the following motive: he s'",1249,None,1533,1717,0
07-04-2019 14:24,b'Vald',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,1,21,0
07-04-2019 14:24,b'Lorena',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,2279,74,0
07-04-2019 14:24,b'O trouxa',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,437,1102,0
07-04-2019 14:24,b'Kathy Faulkner',b'Happy Sunday morning horny daddies. DM me. #sellingnudes #findomaddicts #horny #booty #tits #pussy #porn https://t.co/sNerbRqC7E',0,sellingnudes,502,495,0
07-04-2019 14:24,b'd\xcf\x85d\xce\xb1\xe2\x9d\xbe\xc2\xbe #SAVEODAAT',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,75,65,0
07-04-2019 14:24,b'Lucas Henrique',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,24,86,0
07-04-2019 14:24,b'persona is that bitch',b'RT @sugastethic: Im a whore for yoongi being a whore in leather pants https://t.co/JLtFX0jrKj',334,None,272,193,0
07-04-2019 14:24,b'\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xf0\x9f\xa7\xa1\xf0\x9f\x92\x9bSissa | Family never ends \xf0\x9f\x92\x96\xf0\x9f\x92\x99',b'Awww Thats cute. Did I get blocked for Misha? Destiel? Loving Gen and Danneel? Being a whore because I love Wayw https://t.co/nzOXsEjDD8',0,None,436,410,0
07-04-2019 14:24,b'Em Branco',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,492,533,0
07-04-2019 14:23,b'\xf0\x9d\x99\xb0\xf0\x9d\x9a\x9c\xf0\x9d\x9a\x91 \xf0\x9d\x99\xb2\xf0\x9d\x9a\x98\xf0\x9d\x9a\x9c\xf0\x9d\x9a\x9d\xf0\x9d\x9a\x8e\xf0\x9d\x9a\x95\xf0\x9d\x9a\x95\xf0\x9d\x9a\x98',b'So this dumb bitch @EditsOfBliss. Complains when real life people reports her and hets butt hurt cuase her shitty e https://t.co/23t7pse19L',0,None,55,60,1
07-04-2019 14:23,b'\xe2\x80\xa2My mo- my mochi\xe2\x80\xa2',"b""S-sir...i'm not a whore but just give me a time and place \xf0\x9f\x91\x89\xf0\x9f\x91\x88https://t.co/xFiImFWluu""",1,None,2484,703,0
07-04-2019 14:23,b'Is there an anDRew in the house?',"b'RT @Rich9908: Referee Gil Manzano\'s report: ""In the 28th minute the player Diego Da Silva Costa was sent off for the following motive: he s'",1249,None,119,619,0
07-04-2019 14:23,b'Danilo',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,1835,1825,0
07-04-2019 14:23,b'katia',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,605,295,0
07-04-2019 14:23,b'Gey loves lauren',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,1746,3614,1
07-04-2019 14:23,b'clara',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,223,218,0
07-04-2019 14:23,b'Spring Stockton',b'WOW.. what can you see? snapchat - kseniass01 #horny #boobs #tits #pussy #porn #amateurporn #nsfw #cumslut #blowjob https://t.co/1hwdgZj8Ab',0,horny,10,0,1
07-04-2019 14:22,b'nickz enaltecendo if e tou\xe2\x9d\xa4',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,1193,1037,0
07-04-2019 14:22,b'slut',"b'Looking for someone to wank over my gf and her friends, I dont have nudes so dont ask #cumtribute #cocktribute https://t.co/c8jnebaVNG'",1,cumtribute,3,3,1
07-04-2019 14:22,b'alem de merda tb so faz',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,238,454,0
07-04-2019 14:22,b'Gerardina Fuentes',b'RT @millyqueen8: Monster cock teen squirt Dont Say You Love Me #blowbang #slut #blowjob #wetpussy #fuckme #whore #pussy #cum #dating #\xd8\xb3\xd9\x83\xd8\xb3_',1,blowbang,472,109,1
07-04-2019 14:22,b'Vin\xc3\xad',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,1263,3232,0
07-04-2019 14:22,b'Chowkidar Pratyush Mhetras',b'@N21chak @SophiaW47285349 @diwanrayan1 Please check this out what happened in your lovely city of #Laa_Whore https://t.co/3l5dxXued6',0,Laa_Whore,37,276,0
07-04-2019 14:21,b'surtou',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,811,213,0
07-04-2019 14:21,b'Sandy Nascimento',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,179,393,0
07-04-2019 14:21,b'wallyson noca',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,30,97,0
07-04-2019 14:21,b'Gizelli Carestiato',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,116,421,0
07-04-2019 14:21,b'matuidi charo',"b'@sammy1k2 @Daaki0 right thats why your body count is 13, whore'",0,None,244,161,1
07-04-2019 14:21,b'manjjja',b'@ch0bean @H6unter pipe down whore',0,None,410,250,1
07-04-2019 14:21,b'byul || FOI NA LOBOS TOUR;;\xf0\x9f\x8c\xb8SPRING\xf0\x9f\x8c\xb8',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,226,932,0
07-04-2019 14:21,b'Hip-Hop Charts Daily',b'RT @Hiphopcharts: like this to get 10 nudes live in snap dms\xe2\x98\xba#nude #sexy #ass #milf #whore #cumtribute #camgirl #cuckold #fuckme #jailbait',2,nude,154,4805,1
07-04-2019 14:21,b'Feyre',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,462,295,0
07-04-2019 14:21,b'Ale.',b'RT @sugastethic: Im a whore for yoongi being a whore in leather pants https://t.co/JLtFX0jrKj',334,None,93,195,0
07-04-2019 14:21,b'Scooteronis',"b'RT @Rich9908: Referee Gil Manzano\'s report: ""In the 28th minute the player Diego Da Silva Costa was sent off for the following motive: he s'",1249,None,52,354,0
07-04-2019 14:21,b'\xf0\x9d\x92\x8a\xf0\x9d\x92\x8f\xf0\x9d\x92\x88\xf0\x9d\x92\x93\xf0\x9d\x92\x8a\xf0\x9d\x92\x85.\xe2\x9d\x81 estudando!',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,2507,2566,0
07-04-2019 14:21,b'Yasmin\xc3\xa9',b'RT @marievanessaxo: Im such a whore for pasta https://t.co/8DSHYTSTB3',121,None,335,371,0
07-04-2019 14:20,b'\xe2\x9c\xb6 \xf0\x9f\x8e\x80 \xf0\x9d\x92\xa6\xf0\x9d\x91\x92\xf0\x9d\x93\x83\xf0\x9d\x93\x8f\xf0\x9d\x92\xb6 \xf0\x9d\x92\xa6\xf0\x9d\x92\xbd\xf0\x9d\x92\xb6\xf0\x9d\x93\x83 \xf0\x9f\x8e\x80 \xe2\x9c\xb6',b'RT @abbygov: Indian people are fake af I have aunties coming up to me at the temple like abhi we are so proud of everything ur doing! man',152,None,41,230,0
07-04-2019 14:20,b'Trish',"b""@LindyCFF @JoseIsBae81 @breng0221 We all have our own specific lines we draw on what we can and can't root for. Som https://t.co/6prF9oKgpK""",0,None,65,45,0
07-04-2019 14:20,b'Jacob S',b'\xf0\x9f\x97\xa3 Fuck that whore https://t.co/2FTlYgtwxg',0,None,86,616,1
07-04-2019 14:20,b'khaleesi',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,10770,7071,0
07-04-2019 14:20,b'\xf0\x9d\x92\x8e\xf0\x9d\x92\x82\xf0\x9d\x92\x8c\xf0\x9d\x92\x8a \xe2\x99\xa1',b'RT @neogotmyvision: a whore https://t.co/bmmWi2hg5A',1,None,14172,6409,1
07-04-2019 14:20,b'\xf0\x9d\x90\xa0\xf0\x9d\x90\x9a\xf0\x9d\x90\xa0\xf0\x9d\x90\x9a\xf0\x9d\x90\xa7',b'@jalboyhlou no wait whore',0,None,1854,816,1
07-04-2019 14:19,"b""they're coming.""","b""@redheadajumma whore what, seungri's going to jail and all those fuckers who support him smell like rotten fish.""",0,None,159,572,1
07-04-2019 14:19,b'hentai warlord',b'a whore https://t.co/bmmWi2hg5A',1,None,431,650,1
07-04-2019 14:19,b'Strawberry Queen \xf0\x9f\x8d\x93\xf0\x9f\x91\x91',b'RT @abbygov: Indian people are fake af I have aunties coming up to me at the temple like abhi we are so proud of everything ur doing! man',152,None,2102,234,0
07-04-2019 14:19,b'Mega Blazitken',b'I can be the bitchI can play the whoreOr your Fairy-Tale princess who could ask for more#LyricBot',0,LyricBot,138,571,0
07-04-2019 14:19,b'KPJK',b'FIDLAR - Whore',0,None,173,1,0
07-04-2019 14:19,b'Simon Boateng',"b'RT @Rich9908: Referee Gil Manzano\'s report: ""In the 28th minute the player Diego Da Silva Costa was sent off for the following motive: he s'",1249,None,12,283,0
07-04-2019 14:19,b'\xc2\xb0',"b""white man's whore \xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1 https://t.co/2GxSZuapVg""",0,None,128,149,1
07-04-2019 14:19,b'\xf0\x9d\x90\xbb\xf0\x9d\x91\x8e\xf0\x9d\x91\x96\xf0\x9d\x91\x99\xf0\x9d\x91\x92\xf0\x9d\x91\xa6\xf0\x9f\xa5\x80\xe2\x99\xa5\xef\xb8\x8f',"b'RT @plteaa: rt/like to be in a BTS PAVED THE WAY gc-stan bts, duh-bts paved the way-pls be active-i call myself a whore a lot and mak'",88,None,29,179,0
07-04-2019 14:19,b'Leandro Firmino',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,61,625,0
07-04-2019 14:19,b'jazz tss tss p\xc3\xa1 p\xc3\xa1 p\xc3\xa1',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,1016,647,0
07-04-2019 14:18,b'megan !!',b'RT @sugastethic: Im a whore for yoongi being a whore in leather pants https://t.co/JLtFX0jrKj',334,None,3069,314,0
07-04-2019 14:18,b'\xe6\x98\x82\xe5\xbe\xb7\xe6\x8b\x89 {KILL THIS LOVE} \xf0\x9f\x94\xaa',b'RT @sugastethic: Im a whore for yoongi being a whore in leather pants https://t.co/JLtFX0jrKj',334,None,165,163,0
07-04-2019 14:18,b'Esscence Dixon',"b""If teardrops could be bottledThere'd be swimming pools filled by modelsTold a tight dress is what makes you a wh https://t.co/Qp7blykiYU""",0,None,274,293,0
07-04-2019 14:18,b'Cristina',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,135,219,0
07-04-2019 14:18,b'Andrezaleon7',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,1,33,0
07-04-2019 14:18,b'tah \xf0\x9f\xa5\x91\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,209,442,0
07-04-2019 14:18,b'Abbie Allan (Baby Slut)',b'I need to get as many followers as I had on my old account! So share this please \xf0\x9f\x8d\x86\xf0\x9f\x92\xa6\xf0\x9f\x98\x9c\xe2\x9d\xa4\xef\xb8\x8f #cocktribute #tribute https://t.co/thf2N2S1EA',2,cocktribute,276,15,0
07-04-2019 14:18,b'\xf0\x9f\x92\x80\xe2\x9d\xa4Gain with Diva.M.Salewski\xf0\x9f\x8d\x81\xf0\x9f\x92\x80',"b'If he played you ?,!!Dont whore around ...\xe2\x9d\xa4Know that you dont have to prove that you are a Dog like him\xf0\x9f\x96\x96\xf0\x9f\x90\xa9\xf0\x9f\x90\xa9\xf0\x9f\x90\xa9'",0,None,10446,9068,0
07-04-2019 14:18,b'L',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,952,140,0
07-04-2019 14:18,b'Naju is a nightmare',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,1368,219,0
07-04-2019 14:18,b'Liv \xe2\x9c\xa8\xf0\x9f\x92\x96\xf0\x9f\x8c\x99\xf0\x9f\x8c\xb8| arsd\xf0\x9f\x93\x8c',b'RT @sugastethic: Im a whore for yoongi being a whore in leather pants https://t.co/JLtFX0jrKj',334,None,59,78,0
07-04-2019 14:18,b'ale',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,417,236,0
07-04-2019 14:17,b'happy kadi day',b'SO WHAT i hope taejin whore out',0,None,218,78,0
07-04-2019 14:17,b'Carmem \xf0\x9f\x8c\x8d',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,45,87,0
07-04-2019 14:17,b'little booty judy\xf0\x9f\xa7\xb8',b'i went to sign up for depop and some whore stole my @ \xf0\x9f\x98\xad\xf0\x9f\x98\xad there can only be one.',0,None,433,382,1
07-04-2019 14:17,b'Luca$',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,426,479,0
07-04-2019 14:17,b'the wicked bitch of the West',b'RT @abbygov: Indian people are fake af I have aunties coming up to me at the temple like abhi we are so proud of everything ur doing! man',152,None,84,81,0
07-04-2019 14:17,"b'sabrinao,,, YOU TRUST ME? I DO'","b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,8183,7838,0
07-04-2019 14:17,b'Eliel Junior \xe2\x93\x9f',"b'RT @felipeneto: Brasileiros, ajudem a denunciar esse sujeito para a @UofSC (Universidade de South Carolina), onde ele estuda.Hi @UofSC, t'",35662,None,128,664,0
07-04-2019 14:17,b'Cameron',"b""RT @swey92868027: EVERY RETWEET GETS A Pic ???? DM me if youre horny ??????DON'T FORGET TO FOLLOW ME#horny #boobs #tits #pussy #porn #ama""",22,horny,38,0,1
